num_nodes,p,noise_scale,rank_correl,wealth gini,gini- directly connected,gini- not directly connected,gini- weakly connected,gini- not weakly connected,gini- income-wealth match,gini- no income wealth match
10,0.8,0.05,0.9757575757575757,269822.44444444444,249971.61111111112,312883.3333333333,269822.44444444444,,257085.54285714286,984.0
10,0.8,0.1,0.9272727272727272,426612.02222222224,468892.70588235295,427925.6756756757,426612.02222222224,,495304.5625,46303.0
10,0.8,0.1,0.9757575757575757,307347.1777777778,290353.1052631579,303196.56,307347.1777777778,,305589.1388888889,16104.5
10,0.8,0.1,0.9878787878787878,320844.2,330705.0882352941,331170.2571428571,320844.2,,330705.0882352941,
10,0.8,0.1,0.9393939393939393,245196.6222222222,248871.15789473685,285338.2962962963,245196.6222222222,,267736.85714285716,28771.333333333332
10,0.8,0.1,0.9636363636363635,339222.31111111114,349323.48780487804,320468.0909090909,339222.31111111114,,375065.05263157893,23263.666666666668
10,0.8,0.1,0.9636363636363635,320868.5111111111,340132.0,348374.0588235294,320868.5111111111,,350899.5483870968,6338.0
10,0.8,0.1,0.9393939393939393,300143.5777777778,313341.1794871795,289485.4666666667,300143.5777777778,,339499.02857142856,84460.0
10,0.8,0.1,0.9757575757575757,353413.0,352174.6923076923,352952.7916666667,353413.0,,366147.8108108108,93672.0
10,0.8,0.1,0.9515151515151514,363883.8222222222,364468.225,358554.36842105264,363883.8222222222,,380170.0789473684,66133.0
10,0.8,0.1,0.9999999999999999,304225.5333333333,302332.34146341466,312314.6842105263,304225.5333333333,,302332.34146341466,
10,0.8,0.25,0.709090909090909,248467.26666666666,258773.4054054054,267152.96774193546,248467.26666666666,,300961.9666666667,77965.28571428571
10,0.8,0.25,0.9636363636363635,349825.93333333335,356186.82352941175,365176.9032258064,349825.93333333335,,375559.9375,46217.0
10,0.8,0.25,0.9272727272727272,379574.15555555554,355139.97142857144,403318.14285714284,379574.15555555554,,398515.4193548387,18980.25
10,0.8,0.25,0.5515151515151515,226132.9111111111,235516.88888888888,261965.03703703705,226132.9111111111,,290783.44,109911.09090909091
10,0.8,0.25,0.9757575757575757,310659.3333333333,291072.2619047619,296999.7619047619,310659.3333333333,,304024.675,32024.0
10,0.8,0.25,0.8787878787878788,347246.77777777775,324787.2105263158,341146.9090909091,347246.77777777775,,363243.7272727273,70974.2
10,0.8,0.25,0.7818181818181817,227258.55555555556,229194.7435897436,193482.04,227258.55555555556,,259051.78787878787,64981.0
10,0.8,0.25,0.9151515151515152,402828.9111111111,430671.5833333333,434748.8214285714,402828.9111111111,,465901.2121212121,43145.666666666664
10,0.8,0.25,0.9878787878787878,438951.5333333333,476876.1176470588,432443.6666666667,438951.5333333333,,488766.3333333333,84499.0
10,0.8,0.25,0.9272727272727272,330560.4666666667,339328.54545454547,289644.9130434783,330560.4666666667,,366354.6,69068.0
10,0.8,0.5,0.8424242424242423,304128.5111111111,295690.7297297297,295619.5,304128.5111111111,,324164.40625,113459.2
10,0.8,0.5,0.4545454545454545,372173.84444444446,371234.375,343335.77419354836,372173.84444444446,,361138.13333333336,401523.1
10,0.8,0.5,0.41818181818181815,322013.0888888889,336321.08108108107,299103.90476190473,322013.0888888889,,345645.96,316894.25
10,0.8,0.5,0.6606060606060605,341281.4666666667,346824.5588235294,369863.24242424243,341281.4666666667,,375280.96,267779.0
10,0.8,0.5,0.8424242424242423,353379.02222222224,331698.125,438775.63636363635,353379.02222222224,,360858.17647058825,166457.83333333334
10,0.8,0.5,0.5636363636363636,277370.4888888889,284985.02702702704,251906.8620689655,277370.4888888889,,304163.8620689655,215461.75
10,0.8,0.5,0.7333333333333332,344534.68888888886,341550.7894736842,293202.9130434783,344534.68888888886,,387499.06451612903,138065.57142857142
10,0.8,0.5,0.28484848484848485,372027.35555555555,353269.1388888889,331224.7931034483,372027.35555555555,,354972.7083333333,349862.0
10,0.8,0.5,0.8424242424242423,324370.26666666666,347523.9393939394,264909.53846153844,324370.26666666666,,389180.962962963,160067.33333333334
10,0.8,0.5,0.709090909090909,246114.7111111111,258339.42105263157,274940.3846153846,246114.7111111111,,297794.8333333333,110381.625
50,0.2,0.0,0.9526530612244898,330774.3910204082,329292.76793248946,332433.37985865725,330774.3910204082,,329292.76793248946,
50,0.2,0.0,0.954765906362545,319864.9763265306,326744.25506072876,317481.47567567567,319864.9763265306,,326744.25506072876,
50,0.2,0.0,0.945642256902761,328055.0,353423.2983870968,321993.0898366606,328055.0,,353423.2983870968,
50,0.2,0.0,0.9393997599039615,346258.0383673469,363246.7568627451,340971.18063314713,346258.0383673469,,363246.7568627451,
50,0.2,0.0,0.9244177671068428,361792.7159183673,378017.589958159,356523.68368277117,361792.7159183673,,378017.589958159,
50,0.2,0.0,0.927202881152461,317228.57795918366,301819.61739130435,318820.3220183486,317228.57795918366,,301819.61739130435,
50,0.2,0.0,0.9479471788715486,336447.5216326531,350749.3617886179,336127.9863263446,336447.5216326531,,350749.3617886179,
50,0.2,0.0,0.8785114045618247,311932.63836734695,316143.25925925927,312818.032,311932.63836734695,,316143.25925925927,
50,0.2,0.0,0.9640816326530611,300204.15673469385,295348.96069869,301599.0461811723,300204.15673469385,,295348.96069869,
50,0.2,0.0,0.9357503001200479,311998.1044897959,307719.6883116883,311293.19474637683,311998.1044897959,,307719.6883116883,
50,0.2,0.05,0.9750300120048019,330517.9387755102,325855.32558139536,334559.5898123324,330517.9387755102,,338134.17741935485,21339.8
50,0.2,0.05,0.9658103241296517,335640.0302040816,352556.9425287356,332013.2606284658,335640.0302040816,,365652.1673306773,23866.8
50,0.2,0.05,0.9044417767106842,363819.9534693878,375893.83895131084,355583.32273152476,363819.9534693878,,384944.2153846154,39737.0
50,0.2,0.05,0.9691716686674668,361884.9885714286,369814.0936170213,361256.20361990953,361884.9885714286,,374231.4181034483,28207.666666666668
50,0.2,0.05,0.9720528211284514,322414.773877551,311653.11158798286,323359.6672760512,322414.773877551,,314174.0606060606,20483.5
50,0.2,0.05,0.9100120048019207,324577.0024489796,329859.2085106383,327732.7905944987,324577.0024489796,,341932.00884955755,26697.777777777777
50,0.2,0.05,0.9472749099639856,305139.3085714286,306375.1434599156,303976.8108831401,305139.3085714286,,315005.43913043477,22808.285714285714
50,0.2,0.05,0.949483793517407,358031.04408163263,361272.09543568466,358497.0267034991,358031.04408163263,,371238.77777777775,28100.14285714286
50,0.2,0.05,0.946986794717887,310628.34775510203,323002.2885375494,307198.944646098,310628.34775510203,,335957.04115226335,8201.8
50,0.2,0.05,0.9601440576230492,364978.8848979592,372816.08429118776,364187.35746606335,364978.8848979592,,379735.51171875,18541.4
50,0.2,0.1,0.9551500600240095,329225.4718367347,334628.171875,332774.1085343228,329225.4718367347,,352087.08298755187,54121.666666666664
50,0.2,0.1,0.935846338535414,314994.4865306122,304012.3984375,322718.9551166966,314994.4865306122,,323018.4285714286,52710.444444444445
50,0.2,0.1,0.9444897959183673,348935.9175510204,342773.82278481015,348403.7951263538,348935.9175510204,,356258.24,89941.0
50,0.2,0.1,0.9511164465786314,322213.65469387756,323830.1234567901,321632.51668169524,322213.65469387756,,335113.30472103006,60932.0
50,0.2,0.1,0.9428571428571428,308521.8824489796,324689.7356828194,310026.0991150442,308521.8824489796,,334790.8630136986,48171.375
50,0.2,0.1,0.9396878751500599,337886.6040816326,323900.953125,334012.33636363636,337886.6040816326,,335758.1387755102,59809.09090909091
50,0.2,0.1,0.9210564225690274,354500.68653061223,345406.64016736404,358492.4048257373,354500.68653061223,,364886.9151785714,54501.2
50,0.2,0.1,0.9384393757503001,316120.84326530615,313953.72222222225,321546.7636363636,316120.84326530615,,331987.57936507935,61479.72222222222
50,0.2,0.1,0.9459303721488597,351928.80734693876,340329.3531746032,352441.3762649494,351928.80734693876,,351786.97520661156,63054.9
50,0.2,0.1,0.9629291716686673,313985.8171428571,304416.2618025751,317195.2151321787,313985.8171428571,,321118.4383561644,43146.5
50,0.2,0.25,0.861128451380552,349752.27673469385,383981.69322709163,353053.0126582279,349752.27673469385,,406215.1130434783,140472.80952380953
50,0.2,0.25,0.8959903961584633,317892.7567346939,346732.59071729955,312735.83318304777,317892.7567346939,,370685.77981651376,71901.26315789473
50,0.2,0.25,0.7566386554621848,290558.8359183674,311322.265560166,291248.27545454545,290558.8359183674,,347112.57868020306,151079.27272727274
50,0.2,0.25,0.8639135654261704,344748.1575510204,354053.3827160494,340686.5723327306,344748.1575510204,,382964.35185185185,122765.62962962964
50,0.2,0.25,0.8474909963985594,286619.9787755102,297749.776371308,287942.8170403587,286619.9787755102,,323456.5263157895,105867.25
50,0.2,0.25,0.906938775510204,371861.43591836735,374046.1807228916,380424.64721485414,371861.43591836735,,398429.87224669603,122450.81818181818
50,0.2,0.25,0.8192557022809124,272286.9869387755,275442.12096774194,273304.4500450045,272286.9869387755,,295873.0460829493,132425.64516129033
50,0.2,0.25,0.8316446578631452,310155.946122449,330761.75,306259.8413855971,310155.946122449,,360455.6743119266,140371.29411764705
50,0.2,0.25,0.8787034813925569,325302.7893877551,313303.75536480686,325846.6544642857,325302.7893877551,,332430.3521126761,109605.5
50,0.2,0.25,0.9048259303721489,333811.08408163267,352285.96875,328676.98899082566,333811.08408163267,,371660.52857142856,61667.57142857143
50,0.2,0.5,0.7558703481392557,340476.49551020405,344339.0678733032,340437.83652968035,340476.49551020405,,385333.76271186443,179428.5909090909
50,0.2,0.5,0.661080432172869,301579.2734693877,313577.792,296603.2287282708,301579.2734693877,,353959.9847715736,163477.94339622642
50,0.2,0.5,0.7962064825930372,357975.1706122449,358219.8913857678,355999.3812154696,357975.1706122449,,399278.6233183856,150126.77272727274
50,0.2,0.5,0.6432172869147658,358672.5951020408,358947.59016393445,356873.9945404914,358672.5951020408,,402773.12903225806,218403.62068965516
50,0.2,0.5,0.7754621848739495,348032.7208163265,358733.0534351145,347336.3739910314,348032.7208163265,,394251.7318181818,172682.83333333334
50,0.2,0.5,0.6486914765906361,307576.43836734694,315538.594488189,309744.8656987296,307576.43836734694,,340562.265,222858.33333333334
50,0.2,0.5,0.8204081632653061,344096.6448979592,349150.22605363984,343073.13565536204,344096.6448979592,,395842.0684931507,105685.61904761905
50,0.2,0.5,0.5219207683073229,273347.8636734694,262380.27626459143,272367.8277119417,273347.8636734694,,286729.47777777776,205460.06493506493
50,0.2,0.5,0.6717406962785114,368080.3681632653,374292.8832684825,366358.5085972851,368080.3681632653,,411062.9035532995,253564.65
50,0.2,0.5,0.7057382953181272,296907.36163265305,309277.3975409836,297675.23097582813,296907.36163265305,,349398.9574468085,174583.5892857143
50,0.35,0.0,0.9710924369747899,364167.60163265304,377232.4447174447,358169.0260521042,364167.60163265304,,377232.4447174447,
50,0.35,0.0,0.9861704681872748,358759.3012244898,367415.69523809524,360978.8462282398,358759.3012244898,,367415.69523809524,
50,0.35,0.0,0.9878991596638654,350641.50693877554,358551.2180451128,346204.00201005023,350641.50693877554,,358551.2180451128,
50,0.35,0.0,0.9902040816326529,364615.69469387754,370566.6004464286,361723.25790513837,364615.69469387754,,370566.6004464286,
50,0.35,0.0,0.9877070828331332,326661.9485714286,317304.0804597701,325503.9804325438,326661.9485714286,,317304.0804597701,
50,0.35,0.0,0.9889555822328931,356411.41387755104,333284.4513064133,367543.7352085354,356411.41387755104,,333284.4513064133,
50,0.35,0.0,0.9909723889555822,319887.6204081633,311915.75352112675,321541.60869565216,319887.6204081633,,311915.75352112675,
50,0.35,0.0,0.9918367346938775,315663.8995918367,334438.30821917806,310326.99113300495,315663.8995918367,,334438.30821917806,
50,0.35,0.0,0.9811764705882352,353468.08408163267,342648.8674418605,358966.287593985,353468.08408163267,,342648.8674418605,
50,0.35,0.0,0.9883793517406962,292566.14285714284,292748.10653753026,291699.59421734797,292566.14285714284,,292748.10653753026,
50,0.35,0.05,0.9753181272509003,328847.74775510206,336501.04157549236,320178.25408163265,328847.74775510206,,349922.60045662103,27098.78947368421
50,0.35,0.05,0.9848259303721489,338847.8244897959,336228.7936893204,341454.1129503408,338847.8244897959,,343998.736318408,23877.1
50,0.35,0.05,0.9666746698679471,361422.9183673469,345467.76136363635,359392.0705064548,361422.9183673469,,364264.2843373494,33445.48
50,0.35,0.05,0.9707082833133253,299339.0,307832.68384074944,302139.996097561,299339.0,,312706.1380952381,15425.42857142857
50,0.35,0.05,0.9911644657863145,368604.8930612245,358808.149122807,369395.56825075834,368604.8930612245,,365709.80760626396,16025.777777777777
50,0.35,0.05,0.9830012004801921,351194.253877551,356035.3808353808,354941.7917068467,351194.253877551,,363202.5904522613,39085.444444444445
50,0.35,0.05,0.984249699879952,317356.3069387755,316657.5023255814,313507.44710578845,317356.3069387755,,325037.5167464115,24753.666666666668
50,0.35,0.05,0.9812725090036014,283080.6179591837,282382.02517162473,282152.03996101365,283080.6179591837,,286359.4372093023,38055.28571428572
50,0.35,0.05,0.9886674669867946,345722.0351020408,359349.9953051643,348618.8567307692,345722.0351020408,,364979.75178997614,22368.85714285714
50,0.35,0.05,0.9846338535414164,306240.6008163265,304620.02068965515,305964.6970618034,306240.6008163265,,313409.0213270142,19315.53846153846
50,0.35,0.1,0.9738775510204081,345333.2016326531,333338.80568720377,344667.82002022245,345333.2016326531,,342837.625,56516.07142857143
50,0.35,0.1,0.9589915966386554,371724.4367346939,378305.57857142854,368755.4184675835,371724.4367346939,,390693.2469135802,43838.53333333333
50,0.35,0.1,0.9793517406962784,313781.3575510204,315556.00666666665,311573.9300492611,313781.3575510204,,327628.287037037,25821.277777777777
50,0.35,0.1,0.9796398559423769,324902.89714285714,324914.2137767221,329089.21179883945,324902.89714285714,,333517.42156862747,54905.846153846156
50,0.35,0.1,0.9670588235294117,308630.02285714285,317131.7400881057,301144.59285714285,308630.02285714285,,334571.1943793911,41330.0
50,0.35,0.1,0.967923169267707,340583.74530612247,345603.24324324325,338275.911,340583.74530612247,,359343.3938679245,54312.05
50,0.35,0.1,0.9793517406962784,361654.70040816325,355680.8675799087,361878.614,361654.70040816325,,366654.3451536643,46228.8
50,0.35,0.1,0.9709963985594238,352294.28,335668.41747572814,355197.86291913217,352294.28,,347857.7417721519,52445.882352941175
50,0.35,0.1,0.9770468187274909,276577.91918367345,280483.55980861245,273552.2042682927,276577.91918367345,,291173.81704260653,55988.15789473684
50,0.35,0.1,0.975798319327731,340244.59346938774,349344.9747706422,339212.74543610547,340244.59346938774,,365169.1956521739,51561.90909090909
50,0.35,0.25,0.8848499399759904,318602.14285714284,323359.16937354987,305755.006103764,318602.14285714284,,364819.8429752066,102032.33823529411
50,0.35,0.25,0.9145258103241296,321278.32,326597.54545454547,322440.4513955727,321278.32,,343588.3005181347,121646.5625
50,0.35,0.25,0.9447779111644657,355740.4448979592,350650.2309468822,350017.9784102061,355740.4448979592,,374504.7989821883,116279.1
50,0.35,0.25,0.9019447779111645,310318.5902040816,315663.7488151659,308120.37339901476,310318.5902040816,,346907.82016348775,107180.58181818182
50,0.35,0.25,0.8165666266506603,313664.0195918367,314120.8103448276,318173.71077504725,313664.0195918367,,345028.9880597015,168286.45070422534
50,0.35,0.25,0.9530372148859544,343724.9044897959,324179.3062200957,350708.7891156463,343724.9044897959,,341452.4717948718,83588.78571428571
50,0.35,0.25,0.9241296518607441,347561.9706122449,335137.50230414746,350995.2216844143,347561.9706122449,,361266.9181585678,97542.11627906977
50,0.35,0.25,0.8901320528211285,312294.493877551,313276.0958230958,303318.9425403226,312294.493877551,,343757.86363636365,118192.78181818181
50,0.35,0.25,0.941032412965186,354668.6963265306,352365.46376811597,360415.8969873664,354668.6963265306,,379324.40970350406,119766.18604651163
50,0.35,0.25,0.9097238895558223,337186.94448979595,324301.52073732717,333608.84532019706,337186.94448979595,,360515.7659574468,89533.31034482758
50,0.35,0.5,0.6405282112845139,344829.22857142857,320416.7570093458,350333.52081218275,344829.22857142857,,358072.2492211838,207450.28037383177
50,0.35,0.5,0.7358943577430973,305762.5216326531,305354.94805194804,303699.91691104596,305762.5216326531,,338504.6602739726,180616.34020618556
50,0.35,0.5,0.7077551020408163,321962.7975510204,322447.92233009706,321527.8876518219,321962.7975510204,,350394.7859327217,214934.69411764707
50,0.35,0.5,0.680576230492197,345440.79346938775,344813.83,349167.13223938225,345440.79346938775,,385073.81,224033.89
50,0.35,0.5,0.7619207683073229,342261.8718367347,353558.95878524944,351469.5701402806,342261.8718367347,,400028.8038674033,183638.91919191918
50,0.35,0.5,0.5458343337334933,264680.84326530615,262607.5122494432,262767.66280193237,264680.84326530615,,276925.78761061945,218481.19090909092
50,0.35,0.5,0.5799279711884754,321981.027755102,325885.4039408867,316087.24181117537,321981.027755102,,376600.15087719297,206433.31404958677
50,0.35,0.5,0.7224489795918367,343419.7591836735,354469.88914027147,339566.88465396187,343419.7591836735,,397967.99709302327,201782.6530612245
50,0.35,0.5,0.8592076830732293,352227.5551020408,351717.7088305489,350124.30746847723,352227.5551020408,,391114.3966005666,141005.12121212122
50,0.35,0.5,0.817046818727491,344268.7330612245,350761.05,341194.3840931135,344268.7330612245,,385654.027100271,169415.85915492958
50,0.5,0.0,0.9983673469387755,295327.6824489796,291637.7540192926,298200.2435465769,295327.6824489796,,291637.7540192926,
50,0.5,0.0,0.9951980792316926,329328.0408163265,325218.1609195402,325702.03148751357,329328.0408163265,,325218.1609195402,
50,0.5,0.0,0.9975990396158463,321075.1526530612,331294.06141732284,316646.859375,321075.1526530612,,331294.06141732284,
50,0.5,0.0,0.9948139255702281,354975.67020408163,353111.3488372093,358873.72440087143,354975.67020408163,,353111.3488372093,
50,0.5,0.0,0.9939495798319327,370603.653877551,371864.24796084827,384286.78451882844,370603.653877551,,371864.24796084827,
50,0.5,0.0,0.996062424969988,324706.44163265306,332222.2263843648,321816.60271115747,324706.44163265306,,332222.2263843648,
50,0.5,0.0,0.996062424969988,381216.5167346939,386866.7204116638,377049.17211328977,381216.5167346939,,386866.7204116638,
50,0.5,0.0,0.9964465786314525,354147.1412244898,355439.0401234568,355230.8219026549,354147.1412244898,,355439.0401234568,
50,0.5,0.0,0.9978871548619447,325279.1779591837,309336.51104100945,334613.6743421053,325279.1779591837,,309336.51104100945,
50,0.5,0.0,0.9966386554621849,345579.6318367347,350011.51446945337,332472.76276958,345579.6318367347,,350011.51446945337,
50,0.5,0.05,0.9896278511404561,314521.48408163263,308170.5704467354,317165.25789473683,314521.48408163263,,314087.28771929827,27126.5
50,0.5,0.05,0.9883793517406962,338721.25224489794,339188.37842190015,342846.48220064724,338721.25224489794,,351938.8355704698,35217.48
50,0.5,0.05,0.9911644657863145,353958.2212244898,356775.39008264465,349711.21724524075,353958.2212244898,,363529.57672849915,23006.0
50,0.5,0.05,0.9915486194477791,355619.14285714284,354397.6179604262,359937.7991218441,355619.14285714284,,364195.88871473353,25382.0
50,0.5,0.05,0.9922208883553421,325297.5542857143,328055.681300813,316265.84641638224,325297.5542857143,,332029.40527182864,26549.375
50,0.5,0.05,0.9929891956782712,341824.20081632654,329950.6053511706,336809.64408725605,341824.20081632654,,338876.81583476765,24884.235294117647
50,0.5,0.05,0.9930852340936375,314250.96081632655,316046.2665615142,300917.3892694064,314250.96081632655,,323489.74595469254,28541.875
50,0.5,0.05,0.9917406962785112,316546.5134693878,319656.9020866774,315736.90746934223,316546.5134693878,,326029.7737704918,20622.153846153848
50,0.5,0.05,0.9925090036014406,347584.0963265306,343753.33977455716,351371.47502656747,347584.0963265306,,350830.6447368421,12753.23076923077
50,0.5,0.05,0.9862665066026409,334975.87591836735,339381.8695652174,327079.3861047836,334975.87591836735,,346554.7226027397,40171.42857142857
50,0.5,0.1,0.973109243697479,364538.2751020408,368154.2236220472,358896.7392815759,364538.2751020408,,386963.5719063545,64154.48648648649
50,0.5,0.1,0.9572629051620648,315575.78530612245,307181.4405940594,326493.76133909286,315575.78530612245,,328537.73608617595,64417.02040816326
50,0.5,0.1,0.9815606242496998,335622.30775510205,318666.09136212623,342455.0172786177,335622.30775510205,,331108.8606271777,63589.32142857143
50,0.5,0.1,0.9829051620648258,347796.65142857144,347640.5459016393,350561.6268498943,347796.65142857144,,359995.82735042734,58526.96
50,0.5,0.1,0.9847298919567826,310917.46040816326,315375.0486223663,309489.125,310917.46040816326,,324652.0134228188,52085.95238095238
50,0.5,0.1,0.9681152460984394,376002.26040816325,374301.56315789477,382000.3505376344,376002.26040816325,,393272.25139664806,65596.72727272728
50,0.5,0.1,0.9684033613445377,342087.7918367347,356207.1191626409,338106.625,342087.7918367347,,375710.78044596914,56979.89473684211
50,0.5,0.1,0.9759903961584634,311230.56734693877,310919.0203045685,314392.51466127404,311230.56734693877,,326300.72321428574,33056.0
50,0.5,0.1,0.9810804321728691,344351.5363265306,344784.8356374808,335295.6812080537,344351.5363265306,,361406.4457050243,43151.5
50,0.5,0.1,0.9796398559423769,355345.04489795916,359526.4713375796,350454.6420704846,355345.04489795916,,370559.7907742998,40611.0
50,0.5,0.25,0.8922448979591835,342426.42530612246,342247.7373572594,341483.0729281768,342426.42530612246,,368837.92164179106,157152.42857142858
50,0.5,0.25,0.8529651860744298,343453.99918367347,341727.26791808876,346501.3846971307,343453.99918367347,,370025.0,172614.63095238095
50,0.5,0.25,0.933157262905162,350492.97959183675,352258.95214521454,350676.9417693169,350492.97959183675,,379224.0054644809,92542.91228070176
50,0.5,0.25,0.9007923169267708,342549.8767346939,343522.8262987013,331090.0396375991,342549.8767346939,,381349.41541353386,103954.42857142857
50,0.5,0.25,0.898391356542617,356976.58530612243,366784.2962328767,343367.54622741765,356976.58530612243,,395642.49227799225,140291.18181818182
50,0.5,0.25,0.8852340936374549,340019.8824489796,343291.5930047695,334362.1482326112,340019.8824489796,,373012.0864864865,120387.8918918919
50,0.5,0.25,0.9311404561824729,348073.0653061225,328956.32,348169.66171792155,348073.0653061225,,362882.93227091635,95652.76712328767
50,0.5,0.25,0.9090516206482593,350731.81469387753,359635.8262910798,346209.59070294787,350731.81469387753,,390250.5636998255,93844.24242424243
50,0.5,0.25,0.943625450180072,344188.5248979592,346520.16560509556,347790.29820864066,344188.5248979592,,368282.7961672474,115191.46296296296
50,0.5,0.25,0.8336614645858343,300480.1746938776,303018.4421221865,303690.1129883844,300480.1746938776,,334660.8171428571,131758.1649484536
50,0.5,0.5,0.7546218487394958,300783.3575510204,306538.33601286175,290843.44983461965,300783.3575510204,,337981.1283095723,188687.87022900765
50,0.5,0.5,0.7578871548619448,337226.4367346939,335495.48922056385,338263.5084566596,337226.4367346939,,369178.5936842105,210499.59375
50,0.5,0.5,0.7809363745498198,382671.85959183675,379775.55466237944,365973.8991596639,382671.85959183675,,436939.0223123732,161313.62015503875
50,0.5,0.5,0.716782713085234,329279.4448979592,338059.83948635636,330178.8490351873,329279.4448979592,,374831.5553235908,215742.8125
50,0.5,0.5,0.66953181272509,319789.8555102041,313733.58520900324,317419.0731204943,319789.8555102041,,339563.4328358209,234555.81699346405
50,0.5,0.5,0.7664345738295317,335689.83836734697,338270.06862745096,329506.18161925604,335689.83836734697,,376451.9958506224,196703.23076923078
50,0.5,0.5,0.6194957983193278,342884.38367346936,340987.1385642738,354308.91891891893,342884.38367346936,,383949.47441860463,231674.68639053253
50,0.5,0.5,0.7293637454981992,298302.0930612245,308683.7039370079,294341.48511576623,298302.0930612245,,343980.0,181565.884057971
50,0.5,0.5,0.6848979591836735,357169.57224489795,367906.1650165017,360651.3798941799,357169.57224489795,,399018.81512605044,253986.0
50,0.5,0.5,0.6792316926770707,361822.9567346939,356352.84193548386,359978.2791666667,361822.9567346939,,381456.9106029106,269481.92805755395
50,0.65,0.0,0.9962545018007202,336359.52653061226,344940.97044334974,336699.94799054373,336359.52653061226,,344940.97044334974,
50,0.65,0.0,0.9975030012004802,323934.8326530612,330601.4547770701,319017.1616038882,323934.8326530612,,330601.4547770701,
50,0.65,0.0,0.9990396158463385,303737.1314285714,302006.9299123905,294426.31611316116,303737.1314285714,,302006.9299123905,
50,0.65,0.0,0.9989435774309724,368877.1069387755,363538.57974683546,375314.45278450364,368877.1069387755,,363538.57974683546,
50,0.65,0.0,0.9982713085234093,359675.15918367344,353668.53816793894,363159.59146341466,359675.15918367344,,353668.53816793894,
50,0.65,0.0,0.9993277310924369,318032.7102040816,311335.71446078434,325950.00372670806,318032.7102040816,,311335.71446078434,
50,0.65,0.0,0.9964465786314525,308005.60489795916,305800.94437420985,318959.3177257525,308005.60489795916,,305800.94437420985,
50,0.65,0.0,0.9979831932773109,329279.0693877551,320650.74042027193,333579.5794044665,329279.0693877551,,320650.74042027193,
50,0.65,0.0,0.9990396158463385,345685.5404081633,347619.8923076923,338277.3304347826,345685.5404081633,,347619.8923076923,
50,0.65,0.0,0.9990396158463385,319313.4506122449,318554.05150753766,307443.67674113007,319313.4506122449,,318554.05150753766,
50,0.65,0.05,0.9924129651860745,331415.7551020408,325106.88658536586,325283.21106821107,331415.7551020408,,333879.47361809044,34149.416666666664
50,0.65,0.05,0.9954861944777911,354035.0155102041,358447.1571072319,355262.50722891564,354035.0155102041,,364465.34390862944,19709.214285714286
50,0.65,0.05,0.9927010804321729,328237.56734693877,326934.49198520347,334940.8043478261,328237.56734693877,,334427.7623261694,30575.65
50,0.65,0.05,0.9930852340936375,335306.013877551,336852.9411764706,339125.75902211876,335306.013877551,,342661.23596938775,33272.73333333333
50,0.65,0.05,0.993469387755102,316349.98775510205,318849.44221105526,324612.8266978923,316349.98775510205,,324642.138284251,17243.066666666666
50,0.65,0.05,0.9954861944777911,324787.82285714283,323475.68680641183,329088.3352668213,324787.82285714283,,329904.9093198992,23193.176470588234
50,0.65,0.05,0.9971188475390156,361002.14857142855,362383.8403041825,350006.7997416021,361002.14857142855,,368535.2851612903,21857.428571428572
50,0.65,0.05,0.9940456182472988,366463.4702040816,365269.57197943446,357001.9231722429,366463.4702040816,,370203.074315515,21269.909090909092
50,0.65,0.05,0.992797118847539,314423.15918367344,313618.66543665435,311802.687100894,314423.15918367344,,321589.4134007585,27034.045454545456
50,0.65,0.05,0.9924129651860745,349198.80979591835,347172.79496855347,341172.05196451204,349198.80979591835,,358653.7044270833,20604.703703703704
50,0.65,0.1,0.9760864345738295,356337.2791836735,357923.97704081633,363991.05542725173,356337.2791836735,,375819.2807017544,49542.11627906977
50,0.65,0.1,0.9819447779111645,349289.7673469388,343980.69493670884,339022.45535714284,349289.7673469388,,358518.90159574465,56277.23684210526
50,0.65,0.1,0.9742617046818728,356365.62448979594,358879.97573435504,371358.9779837775,356365.62448979594,,377280.9783197832,57103.53333333333
50,0.65,0.1,0.9898199279711885,338306.75836734695,340736.5894868586,333685.7913043478,338306.75836734695,,349476.7719072165,45850.434782608696
50,0.65,0.1,0.9838655462184873,312527.8416326531,314247.39375,324443.93888888886,312527.8416326531,,327827.82414698164,41924.02631578947
50,0.65,0.1,0.971188475390156,330518.2530612245,328819.8508557457,327646.15802469134,330518.2530612245,,347592.72382198955,63218.46296296296
50,0.65,0.1,0.9500600240096039,330703.946122449,332023.00385109114,320106.6906832298,330703.946122449,,360225.784203103,46369.12857142857
50,0.65,0.1,0.9865546218487395,326790.412244898,327254.51801242237,328092.97108433733,326790.412244898,,339644.148771022,27967.5
50,0.65,0.1,0.9730132052821128,345133.89795918367,341826.27427184465,340303.0794270833,345133.89795918367,,358130.95378690626,59574.15555555555
50,0.65,0.1,0.981752701080432,326243.68734693876,325210.47550776583,333152.6884480747,326243.68734693876,,341335.1148989899,41416.822222222225
50,0.65,0.25,0.923361344537815,337121.1412244898,347037.3081761006,326948.7216117216,337121.1412244898,,371268.4527503526,147271.2441860465
50,0.65,0.25,0.8542136854741897,329472.6824489796,326923.198482933,344652.56476079347,329472.6824489796,,370697.65432098764,128560.62937062937
50,0.65,0.25,0.875438175270108,292930.00897959183,287517.6568627451,284631.6347826087,292930.00897959183,,318583.6982758621,107334.61666666667
